id_comentario	clase_comentario
comment_id_75920	Muy buena
comment_id_61409	Buena
comment_id_226932	Buena
comment_id_80625	Excelente
comment_id_139730	Malo
comment_id_65981	Muy buena
comment_id_81742	Excelente
comment_id_61405	Excelente
comment_id_226938	Muy buena
comment_id_241412	Excelente
comment_id_67729	Buena
comment_id_187842	Buena
comment_id_57948	Buena
comment_id_117166	Excelente
comment_id_237268	Malo
comment_id_91168	Muy buena
comment_id_56894	Malo
comment_id_4594	Muy buena
comment_id_21466	Buena
comment_id_56892	Excelente
comment_id_359738	Excelente
comment_id_333948	Excelente
comment_id_56898	Muy buena
comment_id_89913	Excelente
comment_id_92882	Muy buena
comment_id_193042	Excelente
comment_id_268052	Muy buena
comment_id_99681	Buena
comment_id_166058	Excelente
comment_id_203762	Excelente
comment_id_128562	Buena
comment_id_80533	Excelente
comment_id_177514	Muy buena
comment_id_119786	Muy buena
comment_id_88870	Buena
comment_id_162230	Buena
comment_id_345870	Muy buena
comment_id_92881	Malo
comment_id_119034	Excelente
comment_id_364162	Muy buena
comment_id_32984	Excelente
comment_id_258198	Muy buena
comment_id_270060	Malo
comment_id_60777	Excelente
comment_id_67584	Buena
comment_id_283342	Excelente
comment_id_67581	Buena
comment_id_357760	Excelente
comment_id_166938	Muy buena
comment_id_217252	Malo
comment_id_6029	Muy buena
comment_id_202962	Muy buena
comment_id_321242	Muy buena
comment_id_111447	Muy buena
comment_id_336880	Muy buena
comment_id_15088	Muy buena
comment_id_169008	Muy buena
comment_id_137192	Buena
comment_id_271448	Excelente
comment_id_254394	Excelente
comment_id_313354	Muy buena
comment_id_24164	Excelente
comment_id_93112	Muy buena
comment_id_268444	Muy buena
comment_id_245240	Excelente
comment_id_313304	Muy buena
comment_id_31188	Muy buena
comment_id_359300	Muy buena
comment_id_116564	Muy buena
comment_id_66985	Muy buena
comment_id_187944	Malo
comment_id_16289	Muy buena
comment_id_250558	Muy buena
comment_id_106241	Buena
comment_id_283694	Muy buena
comment_id_73309	Excelente
comment_id_129748	Muy buena
comment_id_284488	Excelente
comment_id_31896	Excelente
comment_id_143738	Muy buena
comment_id_238300	Muy buena
comment_id_185614	Buena
comment_id_122296	Malo
comment_id_291864	Malo
comment_id_346832	Excelente
comment_id_97357	Excelente
comment_id_107389	Muy buena
comment_id_17778	Excelente
comment_id_41348	Muy buena
comment_id_346838	Excelente
comment_id_181724	Excelente
comment_id_17771	Excelente
comment_id_198266	Excelente
comment_id_82675	Excelente
comment_id_213598	Muy buena
comment_id_85956	Excelente
comment_id_135846	Muy buena
comment_id_316720	Muy buena
comment_id_17488	Muy buena
comment_id_340166	Excelente
comment_id_330484	Excelente
comment_id_308812	Muy buena
comment_id_250336	Excelente
comment_id_303330	Muy buena
comment_id_74862	Excelente
comment_id_9827	Muy buena
comment_id_250880	Excelente
comment_id_66189	Muy buena
comment_id_303848	Excelente
comment_id_9828	Excelente
comment_id_241092	Buena
comment_id_351334	Muy buena
comment_id_95844	Excelente
comment_id_314838	Muy buena
comment_id_45675	Excelente
comment_id_142488	Excelente
comment_id_362698	Excelente
comment_id_142482	Excelente
comment_id_69817	Buena
comment_id_163188	Excelente
comment_id_38349	Excelente
comment_id_87883	Excelente
comment_id_58429	Excelente
comment_id_236618	Muy buena
comment_id_94695	Muy buena
comment_id_68064	Muy buena
comment_id_122814	Malo
comment_id_38346	Excelente
comment_id_85484	Muy buena
comment_id_85483	Excelente
comment_id_337592	Muy buena
comment_id_322636	Excelente
comment_id_52545	Excelente
comment_id_282562	Malo
comment_id_268920	Excelente
comment_id_316540	Buena
comment_id_85488	Excelente
comment_id_316890	Malo
comment_id_44816	Excelente
comment_id_44815	Excelente
comment_id_226088	Buena
comment_id_329242	Buena
comment_id_126144	Muy buena
comment_id_103767	Muy buena
comment_id_49995	Buena
comment_id_370246	Excelente
comment_id_94462	Excelente
comment_id_291240	Excelente
comment_id_38692	Muy buena
comment_id_258558	Muy buena
comment_id_321810	Malo
comment_id_207748	Buena
comment_id_17951	Excelente
comment_id_11502	Excelente
comment_id_150728	Excelente
comment_id_115862	Excelente
comment_id_150278	Excelente
comment_id_266670	Muy buena
comment_id_105521	Excelente
comment_id_86020	Buena
comment_id_221110	Excelente
comment_id_86025	Buena
comment_id_180934	Muy buena
comment_id_62602	Excelente
comment_id_221448	Muy buena
comment_id_259936	Excelente
comment_id_276354	Excelente
comment_id_32065	Muy buena
comment_id_131034	Muy buena
comment_id_225352	Muy buena
comment_id_18934	Excelente
comment_id_13257	Muy buena
comment_id_51451	Excelente
comment_id_229830	Excelente
comment_id_110120	Malo
comment_id_318392	Muy buena
comment_id_55206	Muy buena
comment_id_134504	Buena
comment_id_55209	Excelente
comment_id_63913	Excelente
comment_id_101652	Muy buena
comment_id_72113	Buena
comment_id_279852	Malo
comment_id_295166	Muy buena
comment_id_252908	Excelente
comment_id_139258	Excelente
comment_id_65373	Excelente
comment_id_24509	Excelente
comment_id_342252	Muy buena
comment_id_314496	Muy buena
comment_id_314492	Muy buena
comment_id_314490	Excelente
comment_id_253354	Buena
comment_id_27634	Excelente
comment_id_69106	Muy buena
comment_id_90253	Malo
comment_id_104925	Muy buena
comment_id_44346	Muy buena
comment_id_104927	Muy buena
comment_id_5080	Excelente
comment_id_161342	Malo
comment_id_95397	Muy buena
comment_id_253768	Buena
comment_id_212160	Excelente
comment_id_363328	Muy buena
comment_id_212164	Muy buena
comment_id_110780	Muy buena
comment_id_363324	Excelente
comment_id_268202	Excelente
comment_id_268200	Excelente
comment_id_274756	Buena
comment_id_153456	Excelente
comment_id_363634	Muy buena
comment_id_41944	Malo
comment_id_156178	Buena
comment_id_59787	Excelente
comment_id_371548	Excelente
comment_id_14707	Excelente
comment_id_14704	Excelente
comment_id_19089	Excelente
comment_id_27989	Excelente
comment_id_231958	Muy buena
comment_id_164274	Malo
comment_id_113472	Excelente
comment_id_345022	Muy buena
comment_id_351470	Muy buena
comment_id_158260	Muy buena
comment_id_10632	Excelente
comment_id_5330	Excelente
comment_id_284124	Muy buena
comment_id_346234	Muy buena
comment_id_284126	Buena
comment_id_284120	Muy buena
comment_id_316864	Excelente
comment_id_10752	Excelente
comment_id_82873	Muy buena
comment_id_109835	Muy buena
comment_id_82871	Buena
comment_id_82876	Excelente
comment_id_123318	Excelente
comment_id_216398	Muy buena
comment_id_340764	Buena
comment_id_204818	Excelente
comment_id_213140	Muy buena
comment_id_30465	Excelente
comment_id_305060	Muy buena
comment_id_61876	Buena
comment_id_33558	Buena
comment_id_18468	Muy buena
comment_id_98566	Excelente
comment_id_93161	Excelente
comment_id_273400	Excelente
comment_id_357158	Buena
comment_id_278322	Muy buena
comment_id_47323	Muy buena
comment_id_273168	Malo
comment_id_326898	Excelente
comment_id_89732	Malo
comment_id_232964	Buena
comment_id_252634	Excelente
comment_id_367804	Muy buena
comment_id_90521	Muy buena
comment_id_367808	Excelente
comment_id_239550	Buena
comment_id_193896	Muy buena
comment_id_99748	Excelente
comment_id_231152	Muy buena
comment_id_94922	Buena
comment_id_40547	Malo
comment_id_137524	Muy buena
comment_id_138618	Buena
comment_id_240972	Excelente
comment_id_99215	Excelente
comment_id_99746	Malo
comment_id_14346	Excelente
comment_id_39989	Muy buena
comment_id_165056	Muy buena
comment_id_57206	Excelente
comment_id_57202	Excelente
comment_id_319810	Excelente
comment_id_79394	Muy buena
comment_id_121064	Excelente
comment_id_235398	Malo
comment_id_42767	Excelente
comment_id_42766	Buena
comment_id_73999	Buena
comment_id_334540	Muy buena
comment_id_71666	Buena
comment_id_14340	Buena
comment_id_152492	Muy buena
comment_id_291630	Excelente
comment_id_321380	Excelente
comment_id_136918	Excelente
comment_id_267242	Malo
comment_id_192346	Buena
comment_id_368314	Muy buena
comment_id_234220	Muy buena
comment_id_91361	Buena
comment_id_356688	Buena
comment_id_343072	Muy buena
comment_id_309196	Malo
comment_id_327766	Muy buena
comment_id_356686	Excelente
comment_id_96746	Muy buena
comment_id_287784	Muy buena
comment_id_79025	Excelente
comment_id_92183	Buena
comment_id_125098	Excelente
comment_id_11085	Muy buena
comment_id_102728	Muy buena
comment_id_79028	Excelente
comment_id_67442	Muy buena
comment_id_67117	Malo
comment_id_355326	Muy buena
comment_id_303618	Muy buena
comment_id_67449	Malo
comment_id_122606	Muy buena
comment_id_247114	Muy buena
comment_id_163060	Excelente
comment_id_50001	Buena
comment_id_91824	Buena
comment_id_359794	Muy buena
comment_id_79164	Buena
comment_id_91248	Excelente
comment_id_63102	Muy buena
comment_id_128604	Excelente
comment_id_290874	Excelente
comment_id_29298	Excelente
comment_id_96295	Muy buena
comment_id_96293	Malo
comment_id_66865	Muy buena
comment_id_361092	Excelente
comment_id_326270	Muy buena
comment_id_177360	Muy buena
comment_id_92454	Excelente
comment_id_219540	Buena
comment_id_39365	Excelente
comment_id_75129	Malo
comment_id_107532	Muy buena
comment_id_72517	Malo
comment_id_167186	Excelente
comment_id_7837	Excelente
comment_id_5896	Excelente
comment_id_275938	Buena
comment_id_51207	Muy buena
comment_id_122460	Malo
comment_id_341070	Excelente
comment_id_234280	Muy buena
comment_id_142072	Muy buena
comment_id_304812	Malo
comment_id_209020	Malo
comment_id_74619	Buena
comment_id_271634	Muy buena
comment_id_282956	Malo
comment_id_23189	Muy buena
comment_id_324234	Malo
comment_id_12283	Excelente
comment_id_371436	Buena
comment_id_54786	Muy buena
comment_id_348346	Buena
comment_id_294028	Muy buena
comment_id_195566	Muy buena
comment_id_38338	Buena
comment_id_288594	Excelente
comment_id_45806	Muy buena
comment_id_45801	Excelente
comment_id_22769	Muy buena
comment_id_142298	Muy buena
comment_id_323718	Muy buena
comment_id_297056	Muy buena
comment_id_285820	Muy buena
comment_id_22762	Excelente
comment_id_244622	Malo
comment_id_323714	Muy buena
comment_id_124606	Excelente
comment_id_209532	Muy buena
comment_id_17018	Excelente
comment_id_337160	Excelente
comment_id_103671	Excelente
comment_id_103897	Excelente
comment_id_103891	Buena
comment_id_43266	Muy buena
comment_id_135476	Buena
comment_id_354050	Buena
comment_id_179980	Buena
comment_id_230544	Malo
comment_id_182270	Muy buena
comment_id_273986	Muy buena
comment_id_197330	Muy buena
comment_id_156948	Excelente
comment_id_359270	Muy buena
comment_id_28985	Excelente
comment_id_75362	Muy buena
comment_id_61753	Excelente
comment_id_172530	Muy buena
comment_id_158096	Buena
comment_id_336566	Excelente
comment_id_346002	Excelente
comment_id_175982	Muy buena
comment_id_100014	Muy buena
comment_id_212396	Excelente
comment_id_104023	Excelente
comment_id_212392	Muy buena
comment_id_194210	Excelente
comment_id_63211	Excelente
comment_id_193534	Excelente
comment_id_72505	Excelente
comment_id_68299	Excelente
comment_id_176186	Buena
comment_id_319256	Muy buena
comment_id_144140	Excelente
comment_id_319252	Buena
comment_id_93913	Excelente
comment_id_81236	Excelente
comment_id_76107	Muy buena
comment_id_81232	Muy buena
comment_id_115454	Excelente
comment_id_230130	Muy buena
comment_id_103162	Excelente
comment_id_283234	Muy buena
comment_id_311016	Muy buena
comment_id_354448	Muy buena
comment_id_182648	Excelente
comment_id_157166	Excelente
comment_id_276280	Malo
comment_id_131750	Buena
comment_id_199534	Buena
comment_id_310378	Muy buena
comment_id_131758	Buena
comment_id_47128	Muy buena
comment_id_159414	Excelente
comment_id_43151	Muy buena
comment_id_249928	Buena
comment_id_47126	Malo
comment_id_139938	Excelente
comment_id_83895	Muy buena
comment_id_25918	Excelente
comment_id_186826	Muy buena
comment_id_33631	Excelente
comment_id_108908	Muy buena
comment_id_126978	Muy buena
comment_id_101636	Buena
comment_id_48830	Muy buena
comment_id_121650	Buena
comment_id_48832	Buena
comment_id_79567	Muy buena
comment_id_81640	Excelente
comment_id_21485	Muy buena
comment_id_19176	Excelente
comment_id_309360	Muy buena
comment_id_27845	Muy buena
comment_id_264750	Excelente
comment_id_261320	Excelente
comment_id_46656	Muy buena
comment_id_46655	Buena
comment_id_207532	Buena
comment_id_137300	Muy buena
comment_id_302006	Excelente
comment_id_47387	Buena
comment_id_330926	Muy buena
comment_id_272070	Excelente
comment_id_262186	Excelente
comment_id_114324	Muy buena
comment_id_333328	Malo
comment_id_37797	Excelente
comment_id_309420	Muy buena
comment_id_26469	Buena
comment_id_304104	Excelente
comment_id_59029	Muy buena
comment_id_59662	Buena
comment_id_347060	Muy buena
comment_id_301084	Excelente
comment_id_91740	Muy buena
comment_id_83867	Muy buena
comment_id_91749	Muy buena
comment_id_252596	Excelente
comment_id_174270	Buena
comment_id_113648	Muy buena
comment_id_164518	Muy buena
comment_id_38110	Excelente
comment_id_46474	Muy buena
comment_id_46473	Excelente
comment_id_113861	Excelente
comment_id_342206	Malo
comment_id_26972	Excelente
comment_id_84076	Excelente
comment_id_199794	Buena
comment_id_56521	Muy buena
comment_id_56522	Malo
comment_id_56523	Muy buena
comment_id_114145	Muy buena
comment_id_83684	Buena
comment_id_29724	Excelente
comment_id_195368	Buena
comment_id_118690	Muy buena
comment_id_99519	Malo
comment_id_53173	Muy buena
comment_id_171988	Excelente
comment_id_63277	Excelente
comment_id_140628	Muy buena
comment_id_234592	Buena
comment_id_133834	Buena
comment_id_355156	Excelente
comment_id_57699	Muy buena
comment_id_136802	Buena
comment_id_278254	Muy buena
comment_id_57989	Buena
comment_id_152392	Muy buena
comment_id_21113	Muy buena
comment_id_21112	Buena
comment_id_245884	Muy buena
comment_id_231568	Malo
comment_id_268072	Excelente
comment_id_318532	Buena
comment_id_29466	Muy buena
comment_id_70500	Muy buena
comment_id_80511	Excelente
comment_id_245084	Excelente
comment_id_173052	Muy buena
comment_id_69718	Excelente
comment_id_37790	Muy buena
comment_id_173054	Muy buena
comment_id_339038	Excelente
comment_id_213602	Muy buena
comment_id_195790	Excelente
comment_id_287648	Excelente
comment_id_368648	Muy buena
comment_id_260582	Excelente
comment_id_287312	Buena
comment_id_275746	Excelente
comment_id_25720	Malo
comment_id_275742	Excelente
comment_id_350030	Excelente
comment_id_344984	Muy buena
comment_id_93567	Excelente
comment_id_307958	Muy buena
comment_id_212806	Malo
comment_id_211590	Muy buena
comment_id_169066	Excelente
comment_id_169060	Excelente
comment_id_236262	Muy buena
comment_id_324002	Muy buena
comment_id_79573	Excelente
comment_id_335552	Malo
comment_id_201360	Excelente
comment_id_237552	Malo
comment_id_245268	Excelente
comment_id_254624	Excelente
comment_id_35133	Excelente
comment_id_20356	Muy buena
comment_id_103463	Buena
comment_id_148290	Malo
comment_id_245260	Buena
comment_id_268460	Excelente
comment_id_290464	Excelente
comment_id_96173	Muy buena
comment_id_189042	Muy buena
comment_id_48366	Muy buena
comment_id_187968	Excelente
comment_id_211606	Muy buena
comment_id_24189	Excelente
comment_id_185676	Excelente
comment_id_185182	Excelente
comment_id_185184	Muy buena
comment_id_209232	Excelente
comment_id_350914	Excelente
comment_id_275296	Buena
comment_id_344676	Excelente
comment_id_82614	Muy buena
comment_id_236670	Excelente
comment_id_254196	Buena
comment_id_271934	Excelente
comment_id_282092	Excelente
comment_id_271930	Muy buena
comment_id_169890	Excelente
comment_id_111506	Muy buena
comment_id_66651	Muy buena
comment_id_81001	Muy buena
comment_id_81000	Excelente
comment_id_233044	Excelente
comment_id_219458	Malo
comment_id_328426	Excelente
comment_id_347982	Excelente
comment_id_219980	Excelente
comment_id_314852	Malo
comment_id_45125	Excelente
comment_id_334200	Excelente
comment_id_334204	Excelente
comment_id_58253	Excelente
comment_id_300930	Muy buena
comment_id_344328	Buena
comment_id_217852	Muy buena
comment_id_63020	Muy buena
comment_id_166776	Excelente
comment_id_166778	Muy buena
comment_id_107903	Malo
comment_id_209530	Buena
comment_id_276070	Muy buena
comment_id_282540	Buena
comment_id_29061	Excelente
comment_id_263804	Buena
comment_id_221684	Excelente
comment_id_257716	Malo
comment_id_94167	Buena
comment_id_221680	Excelente
comment_id_51876	Muy buena
comment_id_208542	Buena
comment_id_331802	Excelente
comment_id_8662	Excelente
comment_id_94448	Muy buena
comment_id_300932	Muy buena
comment_id_291228	Excelente
comment_id_67308	Muy buena
comment_id_314940	Excelente
comment_id_132418	Excelente
comment_id_6886	Excelente
comment_id_94445	Buena
comment_id_22391	Malo
comment_id_312282	Excelente
comment_id_199354	Muy buena
comment_id_95384	Muy buena
comment_id_80351	Excelente
comment_id_251006	Excelente
comment_id_353268	Muy buena
comment_id_44749	Muy buena
comment_id_198314	Excelente
comment_id_263110	Muy buena
comment_id_86006	Buena
comment_id_64638	Buena
comment_id_298590	Muy buena
comment_id_31611	Muy buena
comment_id_62375	Muy buena
